GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC52,HC01_MOE_VC52,HC02_EST_VC52,HC02_MOE_VC52,HC03_EST_VC52,HC03_MOE_VC52,HC01_EST_VC53,HC01_MOE_VC53,HC02_EST_VC53,HC02_MOE_VC53,HC03_EST_VC53,HC03_MOE_VC53,HC01_EST_VC54,HC01_MOE_VC54,HC02_EST_VC54,HC02_MOE_VC54,HC03_EST_VC54,HC03_MOE_VC54,HC01_EST_VC55,HC01_MOE_VC55,HC02_EST_VC55,HC02_MOE_VC55,HC03_EST_VC55,HC03_MOE_VC55,HC01_EST_VC56,HC01_MOE_VC56,HC02_EST_VC56,HC02_MOE_VC56,HC03_EST_VC56,HC03_MOE_VC56,HC01_EST_VC57,HC01_MOE_VC57,HC02_EST_VC57,HC02_MOE_VC57,HC03_EST_VC57,HC03_MOE_VC57,HC01_EST_VC58,HC01_MOE_VC58,HC02_EST_VC58,HC02_MOE_VC58,HC03_EST_VC58,HC03_MOE_VC58,HC01_EST_VC59,HC01_MOE_VC59,HC02_EST_VC59,HC02_MOE_VC59,HC03_EST_VC59,HC03_MOE_VC59
1400000US48157673901,48157673901,"Census Tract 6739.01, Fort Bend County, Texas",8793,534,174,186,2,2.1,144,178,,,,,206,192,,,,,206,192,,,,,225,197,,,,,387,274,,,,,945,428,,,,,1788,646,,,,,2311,759,,,,
1400000US48157673902,48157673902,"Census Tract 6739.02, Fort Bend County, Texas",10899,658,337,210,3.1,1.9,162,158,,,,,404,237,,,,,505,270,,,,,802,446,,,,,802,446,,,,,2168,722,,,,,2519,780,,,,,3351,835,,,,
1400000US48157674000,48157674000,"Census Tract 6740, Fort Bend County, Texas",8119,605,663,305,8.2,3.7,297,182,,,,,755,319,,,,,901,389,,,,,1074,396,,,,,1094,401,,,,,2120,680,,,,,3272,782,,,,,4210,778,,,,
1400000US48157674100,48157674100,"Census Tract 6741, Fort Bend County, Texas",7225,397,203,216,2.8,3,78,86,,,,,271,235,,,,,402,264,,,,,741,377,,,,,975,386,,,,,1639,429,,,,,2670,538,,,,,3245,560,,,,
1400000US48157674200,48157674200,"Census Tract 6742, Fort Bend County, Texas",5494,327,152,165,2.8,3,146,166,,,,,166,165,,,,,213,173,,,,,213,173,,,,,232,175,,,,,484,181,,,,,714,232,,,,,915,248,,,,
1400000US48157674300,48157674300,"Census Tract 6743, Fort Bend County, Texas",8836,603,168,118,1.9,1.3,86,70,,,,,234,142,,,,,314,186,,,,,537,255,,,,,574,259,,,,,1202,409,,,,,2020,518,,,,,2998,650,,,,
1400000US48157674400,48157674400,"Census Tract 6744, Fort Bend County, Texas",16106,872,504,361,3.1,2.2,504,361,,,,,603,392,,,,,603,392,,,,,691,459,,,,,708,449,,,,,1669,779,,,,,3289,1087,,,,,4449,1248,,,,
1400000US48157674501,48157674501,"Census Tract 6745.01, Fort Bend County, Texas",10501,712,60,63,0.6,0.6,38,61,,,,,60,63,,,,,195,165,,,,,736,440,,,,,911,480,,,,,2029,654,,,,,3362,911,,,,,5034,1029,,,,
1400000US48157674502,48157674502,"Census Tract 6745.02, Fort Bend County, Texas",18782,954,1377,757,7.3,4,182,135,,,,,1807,838,,,,,1930,843,,,,,2198,859,,,,,2541,892,,,,,4086,999,,,,,6176,1235,,,,,8786,1414,,,,
1400000US48157674601,48157674601,"Census Tract 6746.01, Fort Bend County, Texas",3672,212,48,58,1.3,1.6,8,16,,,,,84,73,,,,,158,98,,,,,158,98,,,,,197,103,,,,,465,192,,,,,682,211,,,,,1016,213,,,,
1400000US48157674602,48157674602,"Census Tract 6746.02, Fort Bend County, Texas",7736,538,126,77,1.6,1,67,67,,,,,342,341,,,,,360,341,,,,,408,340,,,,,496,365,,,,,770,409,,,,,1312,475,,,,,1812,492,,,,
1400000US48157674603,48157674603,"Census Tract 6746.03, Fort Bend County, Texas",5919,363,563,270,9.5,4.4,206,144,,,,,893,355,,,,,1111,384,,,,,1291,414,,,,,1395,426,,,,,2553,471,,,,,3021,534,,,,,3851,512,,,,
1400000US48157674604,48157674604,"Census Tract 6746.04, Fort Bend County, Texas",4859,426,190,193,3.9,4,190,193,,,,,216,196,,,,,238,200,,,,,532,322,,,,,667,323,,,,,2100,504,,,,,2599,545,,,,,3278,512,,,,
1400000US48157674700,48157674700,"Census Tract 6747, Fort Bend County, Texas",12710,1229,1102,912,8.7,6.7,957,902,,,,,1359,941,,,,,1630,943,,,,,2034,1009,,,,,2317,1029,,,,,3596,1322,,,,,5483,1353,,,,,7462,1195,,,,
1400000US48157674800,48157674800,"Census Tract 6748, Fort Bend County, Texas",5627,606,1595,609,28.3,10.3,382,277,,,,,1641,620,,,,,2248,632,,,,,3104,634,,,,,3190,606,,,,,4541,743,,,,,4794,732,,,,,5126,643,,,,
1400000US48157674900,48157674900,"Census Tract 6749, Fort Bend County, Texas",6000,668,1981,561,33,8.7,707,341,,,,,2446,569,,,,,3327,674,,,,,3601,656,,,,,3855,624,,,,,4990,727,,,,,5560,702,,,,,5802,655,,,,
1400000US48157675000,48157675000,"Census Tract 6750, Fort Bend County, Texas",3413,406,794,301,23.3,8.8,296,200,,,,,1248,336,,,,,1573,364,,,,,2038,357,,,,,2162,373,,,,,2687,392,,,,,3108,383,,,,,3325,409,,,,
1400000US48157675100,48157675100,"Census Tract 6751, Fort Bend County, Texas",9628,713,1144,506,11.9,5.2,499,379,,,,,1686,617,,,,,2386,792,,,,,3109,878,,,,,3605,776,,,,,5706,773,,,,,6698,726,,,,,7914,753,,,,
1400000US48157675200,48157675200,"Census Tract 6752, Fort Bend County, Texas",5757,518,1149,515,20,8.7,757,498,,,,,1604,570,,,,,1930,604,,,,,2786,627,,,,,2898,603,,,,,3645,607,,,,,4542,539,,,,,4984,501,,,,
1400000US48157675300,48157675300,"Census Tract 6753, Fort Bend County, Texas",6582,622,1450,581,22,7.7,647,376,,,,,2237,707,,,,,2858,758,,,,,3349,761,,,,,3562,762,,,,,4839,756,,,,,5548,673,,,,,6121,629,,,,
1400000US48157675400,48157675400,"Census Tract 6754, Fort Bend County, Texas",7759,861,1059,670,13.6,8.4,590,523,,,,,1456,652,,,,,2150,674,,,,,3292,944,,,,,3407,964,,,,,4917,971,,,,,5793,803,,,,,6303,773,,,,
1400000US48157675500,48157675500,"Census Tract 6755, Fort Bend County, Texas",15267,1058,730,515,4.8,3.3,505,493,,,,,1269,774,,,,,1498,803,,,,,2329,1049,,,,,2748,1111,,,,,5003,1202,,,,,6996,1117,,,,,9392,1096,,,,
1400000US48157675600,48157675600,"Census Tract 6756, Fort Bend County, Texas",6536,829,591,645,9,9.3,509,643,,,,,849,679,,,,,1298,892,,,,,1864,992,,,,,1986,984,,,,,2365,995,,,,,3527,927,,,,,4497,924,,,,
1400000US48157675700,48157675700,"Census Tract 6757, Fort Bend County, Texas",6412,620,576,206,9,3.3,168,132,,,,,734,255,,,,,1223,298,,,,,1634,377,,,,,1636,377,,,,,2502,461,,,,,3522,574,,,,,4686,672,,,,
1400000US48157675800,48157675800,"Census Tract 6758, Fort Bend County, Texas",3186,433,783,350,24.6,9.4,401,314,,,,,967,375,,,,,1217,431,,,,,1327,421,,,,,1448,419,,,,,2012,420,,,,,2522,438,,,,,2725,439,,,,
1400000US48167720100,48167720100,"Census Tract 7201, Galveston County, Texas",5616,288,486,274,8.7,5,216,178,,,,,567,293,,,,,576,291,,,,,692,334,,,,,712,333,,,,,1567,488,,,,,2099,516,,,,,2945,542,,,,
1400000US48167720200,48167720200,"Census Tract 7202, Galveston County, Texas",4770,270,211,107,4.4,2.2,127,94,,,,,416,278,,,,,576,352,,,,,763,341,,,,,796,345,,,,,1134,331,,,,,2059,493,,,,,2348,502,,,,
1400000US48167720301,48167720301,"Census Tract 7203.01, Galveston County, Texas",2181,202,172,141,7.9,6.1,46,34,,,,,195,143,,,,,292,168,,,,,365,183,,,,,400,183,,,,,821,234,,,,,1099,254,,,,,1260,248,,,,
1400000US48167720302,48167720302,"Census Tract 7203.02, Galveston County, Texas",7596,428,283,263,3.7,3.4,185,244,,,,,416,301,,,,,676,438,,,,,855,551,,,,,855,551,,,,,1712,587,,,,,2389,665,,,,,3219,667,,,,
1400000US48167720400,48167720400,"Census Tract 7204, Galveston County, Texas",6603,379,87,73,1.3,1.1,34,36,,,,,99,74,,,,,220,177,,,,,273,181,,,,,306,192,,,,,869,384,,,,,1111,378,,,,,1515,406,,,,
1400000US48167720501,48167720501,"Census Tract 7205.01, Galveston County, Texas",4229,351,463,263,10.9,5.9,277,222,,,,,530,266,,,,,605,269,,,,,803,316,,,,,836,326,,,,,1155,473,,,,,1683,505,,,,,2077,479,,,,
1400000US48167720502,48167720502,"Census Tract 7205.02, Galveston County, Texas",11653,707,950,419,8.2,3.6,592,274,,,,,1249,506,,,,,1503,480,,,,,1833,530,,,,,1909,530,,,,,3682,834,,,,,5442,883,,,,,7232,786,,,,
1400000US48167720503,48167720503,"Census Tract 7205.03, Galveston County, Texas",15538,646,358,322,2.3,2.1,114,120,,,,,358,322,,,,,423,304,,,,,423,304,,,,,624,398,,,,,3447,1173,,,,,4539,1309,,,,,6804,1204,,,,
1400000US48167720600,48167720600,"Census Tract 7206, Galveston County, Texas",13299,1347,671,762,5,5.5,533,754,,,,,917,789,,,,,1027,809,,,,,1047,810,,,,,1047,810,,,,,2340,1099,,,,,4716,1359,,,,,6356,1370,,,,
1400000US48167720700,48167720700,"Census Tract 7207, Galveston County, Texas",11062,628,531,270,4.8,2.5,329,162,,,,,672,330,,,,,783,346,,,,,1249,585,,,,,1383,598,,,,,2979,798,,,,,4549,886,,,,,6091,976,,,,
1400000US48167720800,48167720800,"Census Tract 7208, Galveston County, Texas",3639,374,343,252,9.4,6.6,231,201,,,,,534,299,,,,,567,301,,,,,679,325,,,,,1015,405,,,,,1280,415,,,,,1834,465,,,,,2197,434,,,,
1400000US48167720900,48167720900,"Census Tract 7209, Galveston County, Texas",6059,647,894,535,14.8,8.1,238,187,,,,,1283,655,,,,,1562,671,,,,,2023,815,,,,,2023,815,,,,,3137,932,,,,,4031,840,,,,,4281,814,,,,
1400000US48167721000,48167721000,"Census Tract 7210, Galveston County, Texas",1925,244,278,200,14.4,9.5,13,15,,,,,447,250,,,,,530,256,,,,,656,266,,,,,696,265,,,,,1041,289,,,,,1187,271,,,,,1389,275,,,,
1400000US48167721100,48167721100,"Census Tract 7211, Galveston County, Texas",11183,928,2278,670,20.4,6.2,871,465,,,,,2886,781,,,,,3676,942,,,,,4495,1033,,,,,4702,1009,,,,,7317,1217,,,,,8320,1141,,,,,9153,1059,,,,
1400000US48167721201,48167721201,"Census Tract 7212.01, Galveston County, Texas",19527,1130,1428,1407,7.3,7,104,111,,,,,1857,1272,,,,,2322,1381,,,,,2682,1325,,,,,3082,1359,,,,,4869,1558,,,,,7019,1621,,,,,8613,1585,,,,
1400000US48167721202,48167721202,"Census Tract 7212.02, Galveston County, Texas",5113,380,224,206,4.4,4,102,88,,,,,268,212,,,,,276,209,,,,,515,288,,,,,569,295,,,,,1249,344,,,,,2472,529,,,,,2952,534,,,,
1400000US48167721300,48167721300,"Census Tract 7213, Galveston County, Texas",5213,342,395,213,7.6,4.1,227,182,,,,,709,270,,,,,729,270,,,,,1002,324,,,,,1294,300,,,,,2277,406,,,,,3186,468,,,,,3515,487,,,,
1400000US48167721400,48167721400,"Census Tract 7214, Galveston County, Texas",7884,469,492,230,6.2,2.9,233,136,,,,,665,267,,,,,1103,387,,,,,1322,472,,,,,1447,469,,,,,2285,578,,,,,2873,578,,,,,4148,637,,,,
1400000US48167721500,48167721500,"Census Tract 7215, Galveston County, Texas",7019,460,184,120,2.6,1.7,103,101,,,,,264,144,,,,,356,194,,,,,760,292,,,,,955,331,,,,,1776,394,,,,,2864,485,,,,,3676,529,,,,
1400000US48167721600,48167721600,"Census Tract 7216, Galveston County, Texas",2033,216,422,204,20.8,9.2,196,123,,,,,567,202,,,,,710,228,,,,,879,283,,,,,936,283,,,,,1220,306,,,,,1538,234,,,,,1655,227,,,,
1400000US48167721700,48167721700,"Census Tract 7217, Galveston County, Texas",8077,804,2541,839,31.5,9.2,1021,563,,,,,2609,852,,,,,3176,787,,,,,3770,755,,,,,3816,729,,,,,4745,723,,,,,5843,790,,,,,6399,833,,,,
1400000US48167721800,48167721800,"Census Tract 7218, Galveston County, Texas",4594,532,1339,433,29.1,8.1,475,259,,,,,1612,437,,,,,2097,504,,,,,2404,486,,,,,2437,475,,,,,3078,526,,,,,3392,528,,,,,3549,531,,,,
1400000US48167721900,48167721900,"Census Tract 7219, Galveston County, Texas",9530,881,2522,849,26.5,8.5,731,372,,,,,3034,833,,,,,3271,901,,,,,3813,884,,,,,4269,1018,,,,,6450,1134,,,,,7201,1096,,,,,7992,1014,,,,
1400000US48167722001,48167722001,"Census Tract 7220.01, Galveston County, Texas",5106,486,678,428,13.3,7.9,66,68,,,,,807,421,,,,,913,443,,,,,1280,547,,,,,1460,575,,,,,1978,599,,,,,3435,562,,,,,3828,568,,,,
1400000US48167722002,48167722002,"Census Tract 7220.02, Galveston County, Texas",3648,551,531,300,14.6,7.6,359,330,,,,,1002,338,,,,,1190,377,,,,,1454,442,,,,,1946,659,,,,,2392,695,,,,,2973,593,,,,,3200,580,,,,
1400000US48167722100,48167722100,"Census Tract 7221, Galveston County, Texas",6983,616,764,346,10.9,5,322,222,,,,,1033,446,,,,,1302,504,,,,,1879,603,,,,,2340,631,,,,,3604,739,,,,,4734,679,,,,,5562,607,,,,
1400000US48167722200,48167722200,"Census Tract 7222, Galveston County, Texas",3164,353,1194,349,37.7,9.2,450,296,,,,,1484,372,,,,,1860,412,,,,,2076,418,,,,,2233,374,,,,,2733,361,,,,,2915,356,,,,,2971,349,,,,
1400000US48167722300,48167722300,"Census Tract 7223, Galveston County, Texas",6138,1052,1645,700,26.8,11,500,302,,,,,2588,761,,,,,2679,775,,,,,2919,793,,,,,3585,999,,,,,4589,1082,,,,,5049,1061,,,,,5294,1064,,,,
1400000US48167722600,48167722600,"Census Tract 7226, Galveston County, Texas",2260,295,521,246,23.1,9.3,259,163,,,,,611,250,,,,,933,270,,,,,1126,288,,,,,1207,293,,,,,1676,292,,,,,1846,292,,,,,1981,319,,,,
1400000US48167722700,48167722700,"Census Tract 7227, Galveston County, Texas",4321,517,989,336,22.9,8,471,298,,,,,1153,365,,,,,1466,453,,,,,1834,421,,,,,2052,454,,,,,2739,518,,,,,3384,527,,,,,3880,522,,,,
1400000US48167722800,48167722800,"Census Tract 7228, Galveston County, Texas",2387,330,684,254,28.7,8.8,85,50,,,,,794,272,,,,,960,267,,,,,1188,285,,,,,1266,294,,,,,1561,323,,,,,2075,314,,,,,2166,311,,,,
1400000US48167722900,48167722900,"Census Tract 7229, Galveston County, Texas",2692,301,492,212,18.3,8,180,158,,,,,617,238,,,,,780,256,,,,,1307,313,,,,,1344,314,,,,,1813,388,,,,,2137,377,,,,,2348,328,,,,
1400000US48167723000,48167723000,"Census Tract 7230, Galveston County, Texas",3558,520,586,284,16.5,7.8,115,79,,,,,1165,452,,,,,1533,564,,,,,2016,585,,,,,2097,590,,,,,2459,563,,,,,2885,571,,,,,3001,573,,,,
1400000US48167723100,48167723100,"Census Tract 7231, Galveston County, Texas",3343,336,716,352,21.4,9.7,167,76,,,,,887,364,,,,,1034,382,,,,,1221,408,,,,,1321,409,,,,,1838,385,,,,,2312,391,,,,,2602,411,,,,
1400000US48167723200,48167723200,"Census Tract 7232, Galveston County, Texas",3878,402,477,254,12.3,6.3,170,99,,,,,909,306,,,,,1052,364,,,,,1448,372,,,,,1475,369,,,,,2185,436,,,,,2998,446,,,,,3242,458,,,,
1400000US48167723300,48167723300,"Census Tract 7233, Galveston County, Texas",6248,663,621,264,9.9,4.2,172,113,,,,,927,324,,,,,1313,535,,,,,1380,544,,,,,1430,546,,,,,2530,673,,,,,3326,636,,,,,4141,775,,,,
1400000US48167723400,48167723400,"Census Tract 7234, Galveston County, Texas",6865,657,398,250,5.8,3.6,198,146,,,,,479,267,,,,,1192,687,,,,,1498,740,,,,,1840,733,,,,,2483,723,,,,,4045,686,,,,,4695,676,,,,
1400000US48167723501,48167723501,"Census Tract 7235.01, Galveston County, Texas",1129,216,54,44,4.8,3.7,20,21,,,,,54,44,,,,,81,56,,,,,100,60,,,,,238,188,,,,,396,222,,,,,706,244,,,,,795,234,,,,
1400000US48167723502,48167723502,"Census Tract 7235.02, Galveston County, Texas",9456,691,891,395,9.4,4.2,608,305,,,,,1433,559,,,,,1723,627,,,,,2057,724,,,,,2135,730,,,,,3379,940,,,,,5652,907,,,,,6357,826,,,,
1400000US48167723600,48167723600,"Census Tract 7236, Galveston County, Texas",4747,448,870,365,18.3,7.6,467,426,,,,,950,366,,,,,1104,360,,,,,1435,382,,,,,1468,379,,,,,2079,440,,,,,2565,465,,,,,3258,476,,,,
1400000US48167723700,48167723700,"Census Tract 7237, Galveston County, Texas",2095,294,636,219,30.4,9.5,266,181,,,,,695,221,,,,,883,245,,,,,1119,284,,,,,1150,285,,,,,1401,300,,,,,1723,306,,,,,1933,289,,,,
1400000US48167723800,48167723800,"Census Tract 7238, Galveston County, Texas",4128,295,375,187,9.1,4.3,114,72,,,,,408,192,,,,,656,233,,,,,767,240,,,,,855,250,,,,,1344,277,,,,,1708,297,,,,,2167,325,,,,
1400000US48167723900,48167723900,"Census Tract 7239, Galveston County, Texas",2154,474,247,172,11.5,7.9,159,177,,,,,346,193,,,,,371,193,,,,,629,219,,,,,652,224,,,,,1285,477,,,,,1387,480,,,,,1496,464,,,,
1400000US48167724000,48167724000,"Census Tract 7240, Galveston County, Texas",460,86,189,86,41.1,15.4,70,54,,,,,221,88,,,,,225,88,,,,,260,88,,,,,286,87,,,,,323,85,,,,,323,85,,,,,384,78,,,,
1400000US48167724101,48167724101,"Census Tract 7241.01, Galveston County, Texas",1053,233,329,136,31.2,10.1,119,85,,,,,352,142,,,,,388,143,,,,,551,165,,,,,575,161,,,,,745,189,,,,,854,222,,,,,884,222,,,,
1400000US48167724200,48167724200,"Census Tract 7242, Galveston County, Texas",2929,351,760,242,25.9,6.3,562,218,,,,,808,220,,,,,886,225,,,,,1157,304,,,,,1190,309,,,,,1834,364,,,,,2106,385,,,,,2334,407,,,,
1400000US48167724300,48167724300,"Census Tract 7243, Galveston County, Texas",2991,390,1042,307,34.8,7.8,577,292,,,,,1195,303,,,,,1353,342,,,,,1467,322,,,,,1713,337,,,,,2182,355,,,,,2316,351,,,,,2471,358,,,,
1400000US48167724400,48167724400,"Census Tract 7244, Galveston County, Texas",2951,525,791,313,26.8,9.7,246,153,,,,,978,333,,,,,1031,335,,,,,1385,383,,,,,1561,385,,,,,2072,489,,,,,2340,480,,,,,2464,488,,,,
1400000US48167724500,48167724500,"Census Tract 7245, Galveston County, Texas",868,135,228,108,26.3,10.2,87,72,,,,,282,108,,,,,301,111,,,,,322,113,,,,,322,113,,,,,472,132,,,,,587,132,,,,,662,134,,,,
1400000US48167724600,48167724600,"Census Tract 7246, Galveston County, Texas",1974,312,1145,323,58,12.6,744,333,,,,,1344,318,,,,,1394,315,,,,,1539,290,,,,,1556,289,,,,,1767,306,,,,,1807,305,,,,,1847,311,,,,
1400000US48167724700,48167724700,"Census Tract 7247, Galveston County, Texas",1781,271,696,246,39.1,11.1,472,191,,,,,799,244,,,,,1014,269,,,,,1107,261,,,,,1160,263,,,,,1292,266,,,,,1437,245,,,,,1482,249,,,,
1400000US48167724800,48167724800,"Census Tract 7248, Galveston County, Texas",1268,200,311,136,24.5,9.8,105,73,,,,,452,151,,,,,481,152,,,,,523,151,,,,,540,152,,,,,820,181,,,,,884,178,,,,,960,192,,,,
1400000US48167724900,48167724900,"Census Tract 7249, Galveston County, Texas",1855,232,310,118,16.7,5.8,157,80,,,,,393,135,,,,,490,167,,,,,594,187,,,,,704,204,,,,,1103,188,,,,,1351,228,,,,,1537,227,,,,
1400000US48167725000,48167725000,"Census Tract 7250, Galveston County, Texas",1884,234,352,171,18.7,8.4,186,148,,,,,513,206,,,,,602,226,,,,,748,238,,,,,764,236,,,,,1290,255,,,,,1452,253,,,,,1614,242,,,,
1400000US48167725100,48167725100,"Census Tract 7251, Galveston County, Texas",1947,287,535,141,27.5,7.1,151,81,,,,,633,156,,,,,965,261,,,,,1104,250,,,,,1104,250,,,,,1514,266,,,,,1640,276,,,,,1807,270,,,,
1400000US48167725200,48167725200,"Census Tract 7252, Galveston County, Texas",1951,268,713,215,36.5,8.9,340,132,,,,,842,230,,,,,923,222,,,,,1066,244,,,,,1159,260,,,,,1573,261,,,,,1803,264,,,,,1867,257,,,,
1400000US48167725300,48167725300,"Census Tract 7253, Galveston County, Texas",2354,321,363,197,15.4,8.3,79,54,,,,,692,273,,,,,742,279,,,,,1030,334,,,,,1125,355,,,,,1648,327,,,,,1924,339,,,,,2017,340,,,,
1400000US48167725400,48167725400,"Census Tract 7254, Galveston County, Texas",3391,386,587,301,17.3,8.2,314,262,,,,,881,345,,,,,1085,376,,,,,1356,410,,,,,1594,426,,,,,2359,457,,,,,2880,386,,,,,2985,394,,,,
1400000US48167725500,48167725500,"Census Tract 7255, Galveston County, Texas",1024,157,27,27,2.6,2.6,14,16,,,,,41,34,,,,,55,39,,,,,89,43,,,,,89,43,,,,,245,111,,,,,339,119,,,,,516,135,,,,
1400000US48167725600,48167725600,"Census Tract 7256, Galveston County, Texas",3703,417,642,177,17.3,4.8,269,101,,,,,699,178,,,,,878,191,,,,,1204,335,,,,,1511,352,,,,,2282,390,,,,,2850,450,,,,,3193,457,,,,
1400000US48167725700,48167725700,"Census Tract 7257, Galveston County, Texas",2397,222,75,54,3.1,2.3,25,19,,,,,276,145,,,,,442,179,,,,,463,178,,,,,498,188,,,,,928,263,,,,,1115,263,,,,,1392,274,,,,
1400000US48167725800,48167725800,"Census Tract 7258, Galveston County, Texas",3950,482,813,289,20.6,7.1,435,240,,,,,1011,292,,,,,1220,324,,,,,1614,354,,,,,1718,344,,,,,2218,354,,,,,2582,350,,,,,3066,386,,,,
1400000US48167725900,48167725900,"Census Tract 7259, Galveston County, Texas",2486,219,367,201,14.8,7.9,254,183,,,,,407,205,,,,,612,225,,,,,914,197,,,,,1040,207,,,,,1440,204,,,,,1600,217,,,,,1892,196,,,,
1400000US48167726000,48167726000,"Census Tract 7260, Galveston County, Texas",1350,137,56,35,4.1,2.6,27,25,,,,,56,35,,,,,114,61,,,,,211,115,,,,,217,113,,,,,375,132,,,,,505,136,,,,,729,153,,,,
1400000US48167726100,48167726100,"Census Tract 7261, Galveston County, Texas",2111,297,115,66,5.4,3.1,26,24,,,,,141,77,,,,,189,87,,,,,247,101,,,,,284,107,,,,,456,150,,,,,630,183,,,,,996,232,,,,
1400000US48167726200,48167726200,"Census Tract 7262, Galveston County, Texas",2509,294,581,259,23.2,9.4,177,110,,,,,705,270,,,,,1069,334,,,,,1249,362,,,,,1394,347,,,,,1945,346,,,,,2221,314,,,,,2309,323,,,,
1400000US48167990000,48167990000,"Census Tract 9900, Galveston County, Texas",0,13,0,13,,,0,13,,,,,0,13,,,,,0,13,,,,,0,13,,,,,0,13,,,,,0,13,,,,,0,13,,,,,0,13,,,,
1400000US48201100000,48201100000,"Census Tract 1000, Harris County, Texas",3342,347,587,266,17.6,6.9,424,242,,,,,716,287,,,,,792,304,,,,,894,319,,,,,904,320,,,,,1060,336,,,,,1220,359,,,,,1572,365,,,,
1400000US48201210100,48201210100,"Census Tract 2101, Harris County, Texas",154,93,0,18,0,21.4,0,18,,,,,0,18,,,,,0,18,,,,,0,18,,,,,0,18,,,,,15,22,,,,,62,79,,,,,71,80,,,,
1400000US48201210400,48201210400,"Census Tract 2104, Harris County, Texas",4758,644,1858,457,39.1,7.7,1139,354,,,,,2044,460,,,,,2389,474,,,,,3060,636,,,,,3077,635,,,,,3994,625,,,,,4198,638,,,,,4512,642,,,,
1400000US48201210500,48201210500,"Census Tract 2105, Harris County, Texas",5451,571,1901,586,34.9,10,935,396,,,,,2292,581,,,,,2903,601,,,,,3355,628,,,,,3670,667,,,,,4736,647,,,,,4970,603,,,,,5208,595,,,,
1400000US48201210600,48201210600,"Census Tract 2106, Harris County, Texas",5432,647,1063,496,19.6,8.1,235,168,,,,,1347,647,,,,,1507,692,,,,,1811,675,,,,,1811,675,,,,,3225,814,,,,,3648,808,,,,,4112,778,,,,
1400000US48201210700,48201210700,"Census Tract 2107, Harris County, Texas",2428,405,956,344,39.4,12.2,314,210,,,,,1189,405,,,,,1347,430,,,,,1551,443,,,,,1562,443,,,,,1830,468,,,,,2273,401,,,,,2384,408,,,,
1400000US48201210800,48201210800,"Census Tract 2108, Harris County, Texas",2808,327,1128,324,40.2,10.7,420,190,,,,,1397,344,,,,,1563,330,,,,,1693,329,,,,,1744,335,,,,,2345,355,,,,,2582,329,,,,,2724,345,,,,
1400000US48201210900,48201210900,"Census Tract 2109, Harris County, Texas",1439,198,344,137,23.9,8.7,76,41,,,,,715,200,,,,,861,198,,,,,940,205,,,,,1030,200,,,,,1192,198,,,,,1273,181,,,,,1321,179,,,,
1400000US48201211000,48201211000,"Census Tract 2110, Harris County, Texas",2144,322,480,186,22.4,8.8,219,137,,,,,719,234,,,,,859,294,,,,,1008,313,,,,,1106,333,,,,,1986,323,,,,,2105,318,,,,,2114,318,,,,
1400000US48201211100,48201211100,"Census Tract 2111, Harris County, Texas",5772,763,2653,692,46,9.4,1003,578,,,,,3317,753,,,,,3650,818,,,,,4298,835,,,,,4328,829,,,,,5118,792,,,,,5346,794,,,,,5624,781,,,,
1400000US48201211200,48201211200,"Census Tract 2112, Harris County, Texas",2619,392,987,358,37.7,11.8,302,231,,,,,1192,420,,,,,1552,391,,,,,1742,406,,,,,1742,406,,,,,2188,358,,,,,2355,347,,,,,2565,391,,,,
1400000US48201211300,48201211300,"Census Tract 2113, Harris County, Texas",5483,583,2565,540,46.8,8.9,1282,417,,,,,3114,527,,,,,3651,554,,,,,4042,588,,,,,4223,610,,,,,5008,598,,,,,5047,596,,,,,5237,589,,,,
1400000US48201211400,48201211400,"Census Tract 2114, Harris County, Texas",4061,479,1462,456,36,9,536,366,,,,,2067,533,,,,,2503,530,,,,,2622,530,,,,,2661,531,,,,,3195,497,,,,,3377,484,,,,,3605,495,,,,
1400000US48201211500,48201211500,"Census Tract 2115, Harris County, Texas",7050,687,2249,586,31.9,7.5,786,411,,,,,2408,591,,,,,3026,633,,,,,4142,642,,,,,4430,646,,,,,6008,756,,,,,6605,752,,,,,6877,723,,,,
1400000US48201211600,48201211600,"Census Tract 2116, Harris County, Texas",2676,350,704,216,26.3,7.8,262,108,,,,,851,228,,,,,1073,265,,,,,1468,323,,,,,1579,304,,,,,2196,370,,,,,2542,365,,,,,2646,345,,,,
1400000US48201211700,48201211700,"Census Tract 2117, Harris County, Texas",3650,468,1300,438,35.6,10.1,438,216,,,,,1570,438,,,,,1993,446,,,,,2384,484,,,,,2429,486,,,,,3266,489,,,,,3534,460,,,,,3627,466,,,,
